token,term_freq,doc_freq,category,canonical_form
제모,109,76,OTHER,제모
추리닝,109,100,OTHER,추리닝
고통,109,82,OTHER,고통
상대방,109,54,OTHER,상대방
민망,109,102,OTHER,민망
세컨핸즈,109,93,OTHER,세컨핸즈
산티아고,109,85,OTHER,산티아고
느와르,109,90,OTHER,느와르
am,109,32,OTHER,am
청자,109,77,OTHER,청자
속도,108,98,OTHER,속도
연구,108,85,OTHER,연구
실력,108,94,OTHER,실력
카파,108,74,OTHER,카파
동기,108,77,OTHER,동기
my,108,91,OTHER,my
전형,108,101,OTHER,전형
축하,108,96,OTHER,축하
이곳저곳,108,106,OTHER,이곳저곳
교육,108,79,OTHER,교육
외모,108,83,OTHER,외모
베리,108,94,OTHER,베리
브릭,108,86,OTHER,브릭
예시,108,94,OTHER,예시
어벙,108,107,OTHER,어벙
수고,108,107,OTHER,수고
과자,108,93,OTHER,과자
음료,108,94,OTHER,음료
침,108,100,OTHER,침
체력,108,96,OTHER,체력
레이온,108,90,OTHER,레이온
버드,108,88,OTHER,버드
orslow,108,79,OTHER,orslow
소요,108,78,OTHER,소요
esc,108,91,OTHER,esc
ddugi,108,108,,ddugi
clarks,108,83,OTHER,clarks
하이웨이,108,55,OTHER,하이웨이
크로,108,91,OTHER,크로
오베르쥬,108,70,OTHER,오베르쥬
격식,107,92,OTHER,격식
거대,107,77,OTHER,거대
슬리브,107,83,OTHER,슬리브
차단,107,80,OTHER,차단
샌,107,77,OTHER,샌
인원,107,83,OTHER,인원
스테이크,107,95,OTHER,스테이크
사면,107,106,OTHER,사면
보장,107,97,OTHER,보장
슈스,107,88,OTHER,슈스
버클리,107,95,OTHER,버클리
감수,107,104,OTHER,감수
우디,107,60,OTHER,우디
주위,107,102,OTHER,주위
토스,107,87,OTHER,토스
블로퍼,107,101,,블로퍼
베트멍,107,90,OTHER,베트멍
통일,107,100,OTHER,통일
카카오,107,97,OTHER,카카오
장모,107,48,OTHER,장모
매끈,107,92,OTHER,매끈
관광,107,61,OTHER,관광
타비,107,88,OTHER,타비
플랩,107,81,OTHER,플랩
cashmere,107,58,OTHER,cashmere
j._,107,107,OTHER,j
워싱진,107,96,OTHER,워싱진
강정,107,91,OTHER,강정
army,107,80,OTHER,army
여름철,106,98,OTHER,여름철
버킷햇,106,102,OTHER,버킷햇
you,106,69,OTHER,you
초대,106,92,OTHER,초대
폰트,106,87,OTHER,폰트
패브릭,106,96,OTHER,패브릭
연상,106,93,OTHER,연상
이어폰,106,89,OTHER,이어폰
금속,106,88,OTHER,금속
전환,106,95,OTHER,전환
진주,106,76,OTHER,진주
최선,106,93,OTHER,최선
씬,106,80,OTHER,씬
볼륨감,106,79,OTHER,볼륨감
플레이스,106,95,OTHER,플레이스
차지,106,97,OTHER,차지
글씨,106,94,OTHER,글씨
킨,106,99,,킨
일본인,106,87,OTHER,일본인
핀터레스트,106,98,OTHER,핀터레스트
멜란지,106,96,OTHER,멜란지
새내기,106,104,OTHER,새내기
객관,106,99,OTHER,객관
감당,106,93,OTHER,감당
nba,106,97,OTHER,nba
찜,106,94,OTHER,찜
논스탁,106,82,OTHER,논스탁
자운드,106,101,,자운드
서류,106,59,OTHER,서류
brooks,106,92,OTHER,brooks
kr,106,88,OTHER,kr
프릭스스토어,106,98,,프릭스스토어
세비지,106,83,,세비지
자크마리마지,106,90,OTHER,자크마리마지
비디알,105,93,OTHER,비디알
고유,105,86,OTHER,고유
우수,105,95,OTHER,우수
나비,105,84,OTHER,나비
독보,105,103,OTHER,독보
des,105,78,OTHER,des
결심,105,102,OTHER,결심
어려움,105,91,OTHER,어려움
검사,105,88,OTHER,검사
유투브,105,96,OTHER,유투브
빠,105,104,OTHER,빠
sb,105,86,OTHER,sb
시에라,105,82,OTHER,시에라
회사원,105,100,OTHER,회사원
ck,105,95,OTHER,ck
운명,105,85,OTHER,운명
수거,105,75,OTHER,수거
에두아르,105,98,OTHER,에두아르
만능,105,103,OTHER,만능
포릭,105,94,,포릭
it,104,82,OTHER,it
유통,104,81,OTHER,유통
론칭,104,95,OTHER,론칭
bridge,104,74,OTHER,bridge
fall,104,88,OTHER,fall
감도,104,91,OTHER,감도
강렬,104,99,OTHER,강렬
mz,104,82,OTHER,mz
패키지,104,82,OTHER,패키지
안경테,104,86,OTHER,안경테
끝판왕,104,99,OTHER,끝판왕
타이어,104,87,OTHER,타이어
끗,104,101,OTHER,끗
친,104,93,OTHER,친
요기,104,97,OTHER,요기
특,104,90,OTHER,특
마케팅,104,86,OTHER,마케팅
여의도,104,95,OTHER,여의도
뉴스,104,93,OTHER,뉴스
액,104,92,OTHER,액
해외판,104,79,OTHER,해외판
아비,104,88,OTHER,아비
천안,104,32,OTHER,천안
물가,104,98,OTHER,물가
가까이,104,102,OTHER,가까이
charcoal,104,77,OTHER,charcoal
알란,104,45,OTHER,알란
short,104,81,OTHER,shorts
아렌,104,88,OTHER,아렌
barbour,104,67,OTHER,barbour
어드저스트,104,85,OTHER,어드저스트
진정,103,93,OTHER,진정
유려,103,92,OTHER,유려
기운,103,93,OTHER,기운
nd,103,80,OTHER,nd
글자,103,93,OTHER,글자
작업복,103,88,OTHER,작업복
스니커,103,68,OTHER,스니커
슬릭앤이지,103,102,,슬릭앤이지
화사,103,98,OTHER,화사
설계,103,65,OTHER,설계
렉토,103,91,,렉토
회복,103,74,OTHER,회복
어스,103,86,OTHER,어스
인지,103,99,OTHER,인지
주차,103,81,OTHER,주차
능,103,79,OTHER,능
아이쇼핑,103,100,OTHER,아이쇼핑
레플리카,103,81,OTHER,레플리카
흰둥이,103,99,OTHER,흰둥이
퀄팅,103,85,OTHER,퀄팅
교섭,103,4,OTHER,교섭
공짜,103,94,OTHER,공짜
마티,103,60,OTHER,마티
슬로건,102,89,OTHER,슬로건
중점,102,94,OTHER,중점
고집,102,92,OTHER,고집
트렁크,102,84,OTHER,트렁크
홍콩,102,64,OTHER,홍콩
gel,102,87,OTHER,gel
구별,102,94,OTHER,구별
언어,102,85,OTHER,언어
engineered,102,36,OTHER,engineered
메리노,102,85,OTHER,메리노
피터,102,92,OTHER,피터
디즈니,102,76,OTHER,디즈니
러쉬,102,90,OTHER,러쉬
두서,102,100,OTHER,두서
범,102,88,OTHER,범
옥스,102,97,OTHER,옥스
메달리스트,102,100,OTHER,메달리스트
포스팅,102,91,OTHER,포스팅
캠,102,79,OTHER,캠
소금,102,82,OTHER,소금
독감,102,90,OTHER,독감
애너하임,102,84,OTHER,애너하임
데꼬로소,102,89,OTHER,데꼬로소
단풍,102,83,OTHER,단풍
브런치,102,83,OTHER,브런치
사운드,101,90,OTHER,사운드
열정,101,88,OTHER,열정
palace,101,69,OTHER,palace
버터,101,90,OTHER,버터
윈터,101,87,OTHER,윈터
커버낫,101,100,OTHER,커버낫
의식,101,86,OTHER,의식
부티크,101,69,OTHER,부티크
머신,101,68,OTHER,머신
프레드,101,79,OTHER,프레드
주요,101,72,OTHER,주요
오디너리,101,88,OTHER,오디너리
로에베,101,83,OTHER,로에베
계기,101,95,OTHER,계기
지방시,101,85,OTHER,지방시
시골,101,98,OTHER,시골
취저,101,96,OTHER,취저
번째,101,87,OTHER,번째
브레드,101,89,OTHER,브레드
젤벤쳐,101,94,OTHER,젤벤쳐
히,101,85,OTHER,히
항,101,62,OTHER,항
삼성,101,75,OTHER,삼성
옵션,101,87,OTHER,옵션
휴,101,99,OTHER,휴
깔깔이,101,86,OTHER,깔깔이
pocket,101,77,OTHER,pocket
통증,101,76,OTHER,통증
분할,101,24,OTHER,분할
동봉,101,97,OTHER,동봉
fleece,101,61,OTHER,fleece
brothers,101,88,OTHER,brothers
카프,101,73,OTHER,카프
떼,101,93,OTHER,떼
push,101,45,OTHER,push
웨어러블,100,94,OTHER,웨어러블
태도,100,73,OTHER,태도
채도,100,87,OTHER,채도
패디,100,74,OTHER,패디
야마,100,75,OTHER,야마
스로,100,99,OTHER,스로
스쿨,100,90,OTHER,스쿨
내셔널,100,88,OTHER,내셔널
아쿠아,100,77,OTHER,아쿠아
킥,100,88,OTHER,킥
레더리,100,96,OTHER,레더리
뱃살,100,93,OTHER,뱃살
엊그제,100,100,OTHER,엊그제
우먼스,100,93,OTHER,우먼스
짜,100,96,OTHER,짜
논란,100,84,OTHER,논란
냉,100,83,OTHER,냉
지오지아,100,86,OTHER,지오지아
카세트,100,82,OTHER,카세트
밍크,100,81,OTHER,밍크
구석,100,96,OTHER,구석
렘토쉬,100,92,OTHER,렘토쉬
st.,100,15,OTHER,st
진리,100,98,OTHER,진리
료,100,84,OTHER,료
아크네,100,96,,아크네
후리,100,95,OTHER,후리
큐컴버스,100,93,,큐컴버스
레이크,100,90,OTHER,레이크
면세점,100,79,OTHER,면세점
버젼,100,73,OTHER,버젼
준느,100,73,OTHER,준느
hyuuuni,100,100,OTHER,hyuuuni
company,99,87,OTHER,company
city,99,43,OTHER,city
방풍,99,91,OTHER,방풍
텍스처,99,94,OTHER,텍스처
평화,99,85,OTHER,평화
낚시,99,80,OTHER,낚시
향기,99,83,OTHER,향기
lf,99,84,OTHER,lf
캐리,99,90,OTHER,캐리
댓,99,97,OTHER,댓
청년,99,66,OTHER,청년
할리데이비슨,99,82,OTHER,할리데이비슨
황,99,90,OTHER,황
스파이,99,75,OTHER,스파이
수치,99,89,OTHER,수치
돠,99,97,OTHER,돠
마크 곤잘레스,99,97,OTHER,마크 곤잘레스
생신,99,94,OTHER,생신
피시,99,76,OTHER,피시
팔꿈치,99,95,OTHER,팔꿈치
엄,99,90,OTHER,엄
낼,99,97,OTHER,낼
릴렉스,99,88,OTHER,릴렉스
정발,99,64,OTHER,정발
파악,99,90,OTHER,파악
컨트롤,99,98,OTHER,컨트롤
환자,99,42,OTHER,환자
언아웃핏,99,98,OTHER,언아웃핏
청주,99,64,OTHER,청주
갱,99,68,OTHER,갱
에드워드,99,85,OTHER,에드워드
오메가,99,83,OTHER,오메가
아카펠라,99,61,OTHER,아카펠라
도넛,99,86,OTHER,도넛
의3,99,98,OTHER,의3
시각,98,88,OTHER,시각
재봉,98,75,OTHER,재봉
스스로,98,87,OTHER,스스로
어떠,98,96,OTHER,어떠
서핑,98,71,OTHER,서핑
데드,98,79,OTHER,데드
딸기,98,76,OTHER,딸기
골든 구스,98,88,OTHER,골든 구스
곡,98,71,OTHER,곡
페스티벌,98,68,OTHER,페스티벌
복학,98,89,OTHER,복학
자제,98,96,OTHER,자제
출격,98,96,OTHER,출격
동대문,98,87,OTHER,동대문
동영상,98,59,OTHER,동영상
쌉,98,94,OTHER,쌉
전투복,98,86,OTHER,전투복
간식,98,89,OTHER,간식
몽블랑,98,82,OTHER,몽블랑
여자친구,98,95,OTHER,여자친구
신사동,98,67,OTHER,신사동
썬구리,98,98,OTHER,썬구리
히코리,98,76,OTHER,히코리
스톰,98,77,OTHER,스톰
lmood,97,73,OTHER,lmood
연희동,97,81,OTHER,연희동
saint,97,60,OTHER,saint
classic,97,77,OTHER,classic
라이크,97,79,OTHER,라이크
속옷,97,86,OTHER,속옷
단체,97,81,OTHER,단체
고증,97,80,OTHER,고증
여사,97,78,OTHER,여사
초코,97,88,OTHER,초코
더티,97,86,OTHER,더티
전략,97,65,OTHER,전략
제이크,97,74,OTHER,제이크
명소,97,53,OTHER,명소
ps.,97,97,OTHER,ps.
된포,97,92,,된포
현명,97,96,OTHER,현명
스컬프터,97,90,OTHER,스컬프터
호수,97,72,OTHER,호수
참,97,94,OTHER,참
치즈,97,83,OTHER,치즈
은색,97,78,OTHER,은색
요망,97,95,OTHER,요망
chome,97,26,OTHER,chome
다채,96,90,OTHER,다채
고요웨어,96,83,,고요웨어
대세,96,92,OTHER,대세
존중,96,66,OTHER,존중
부정,96,70,OTHER,부정
yeseyesee,96,77,OTHER,yeseyesee
bdu,96,79,OTHER,bdu
ader,96,62,OTHER,ader
comme,96,71,OTHER,comme
엑셀,96,88,OTHER,엑셀
할리우드,96,28,OTHER,할리우드
아파트,96,56,OTHER,아파트
다니엘,96,85,OTHER,다니엘
피서,96,85,OTHER,피서
탈출,96,84,OTHER,탈출
대박,96,92,OTHER,대박
소주,96,74,OTHER,소주
허벅돼,96,94,OTHER,허벅돼
지원금,96,96,,지원금
집시,96,82,OTHER,집시
우유,96,74,OTHER,우유
대회,96,74,OTHER,대회
자크,96,87,OTHER,자크
상품명,96,87,OTHER,상품명
뚜껑,96,80,OTHER,뚜껑
클로버,96,84,OTHER,클로버
get,96,76,OTHER,get
대면,96,41,OTHER,대면
유니언,96,73,OTHER,유니언
double,96,75,OTHER,double
월요,96,93,OTHER,월요
jean,96,81,OTHER,jeans
포토존,96,85,OTHER,포토존
오브젝트,96,85,OTHER,오브젝트
후러브스아트,96,91,OTHER,후러브스아트
나이스네스,96,71,OTHER,나이스네스
팬더,96,88,OTHER,팬더
maatee,96,60,OTHER,maatee
간격,95,86,OTHER,간격
스웨덴,95,57,OTHER,스웨덴
내추럴,95,70,OTHER,내추럴
에너지,95,78,OTHER,에너지
농구,95,77,OTHER,농구
재즈,95,69,OTHER,재즈
풋볼,95,72,OTHER,풋볼
리치,95,81,OTHER,리치
인형,95,79,OTHER,인형
흠,95,94,OTHER,흠
위쪽,95,88,OTHER,위쪽
연기,95,70,OTHER,연기
정핏으,95,93,OTHER,정핏으
한별,95,89,OTHER,한별
히말라야,95,83,OTHER,히말라야
발사,95,74,OTHER,발사
도수,95,74,OTHER,도수
여담,95,93,OTHER,여담
종로,95,86,OTHER,종로
olive,95,77,OTHER,olive
겨울철,95,88,OTHER,겨울철
탈색,95,67,OTHER,탈색
미스터,95,89,OTHER,미스터
뿌듯,95,94,OTHER,뿌듯
별도,95,85,OTHER,별도
입맛,95,93,OTHER,입맛
아스,95,68,OTHER,아스
cardigan,95,80,OTHER,cardigan
벨크로,95,68,OTHER,벨크로
슈가케,95,86,OTHER,슈가케
온수,95,73,OTHER,온수
로커,95,66,OTHER,로커
오랫만,95,89,OTHER,오랫만
maps.app.goo.gl,95,20,OTHER,maps.app.goo.gl
sons,95,60,OTHER,sons
일상복,94,87,OTHER,일상복
무심,94,92,OTHER,무심
중성,94,79,OTHER,중성
증가,94,61,OTHER,증가
전공,94,85,OTHER,전공
실험,94,77,OTHER,실험
행동,94,75,OTHER,행동
에스터,94,75,OTHER,에스터
off,94,78,OTHER,off
hgbb,94,67,OTHER,hgbb
참석,94,90,OTHER,참석
효,94,88,OTHER,효
xoam,94,87,OTHER,xoam
다리미,94,78,OTHER,다리미
줌,94,83,OTHER,줌
번외,94,90,OTHER,번외
blouson,94,61,OTHER,blouson
마일리지,94,82,OTHER,마일리지
샤쓰,94,78,OTHER,샤쓰
nylon,94,69,OTHER,nylon
미팅,94,86,OTHER,미팅
동물,94,76,OTHER,동물
보라,94,84,OTHER,보라
화란,94,81,OTHER,화란
용인,94,36,OTHER,용인
청구,94,32,OTHER,청구
젤벤쳐6,94,92,OTHER,젤벤쳐6
루나,94,78,OTHER,루나
프로모션,94,77,OTHER,프로모션
산타,94,47,OTHER,산타
엘리,94,87,OTHER,엘리
product,94,74,OTHER,product
로파이,94,82,,로파이
크리설리스,94,61,OTHER,크리설리스
더레스큐,94,70,OTHER,더레스큐
소소,93,90,OTHER,소소
개러지,93,77,OTHER,개러지
needles,93,50,OTHER,needles
south,93,64,OTHER,south
레이저,93,77,OTHER,레이저
와코,93,62,OTHER,와코
남녀,93,82,OTHER,남녀
배기,93,76,OTHER,배기
세컨드,93,83,OTHER,세컨드
플로,93,73,OTHER,플로
tv,93,62,OTHER,tv
혼란,93,86,OTHER,혼란
과일,93,71,OTHER,과일
인트,93,72,OTHER,인트
피아,93,75,OTHER,피아
스탈,93,91,OTHER,스탈
납득,93,85,OTHER,납득
부각,93,84,OTHER,부각
오빠,93,73,OTHER,오빠
예쓰아이씨,93,74,,예쓰아이씨
로시,93,92,OTHER,로시
탈모,93,60,OTHER,탈모
레알,93,74,OTHER,레알
우동,93,72,OTHER,우동
전쟁,93,80,OTHER,전쟁
오트리,93,89,,오트리
이케아,93,84,OTHER,이케아
year,93,75,OTHER,year
에듀케이션,93,89,OTHER,에듀케이션
성태,93,93,OTHER,성태
햇살,92,83,OTHER,햇살
키드,92,88,OTHER,키드
명확,92,75,OTHER,명확
장면,92,85,OTHER,장면
시내,92,72,OTHER,시내
입체,92,80,OTHER,입체
타미,92,79,OTHER,타미
아이비리그,92,78,OTHER,아이비리그
미우 미우,92,75,OTHER,미우 미우
해골,92,75,OTHER,해골
빗,92,81,OTHER,빗
양털,92,73,OTHER,양털
문신,92,69,OTHER,문신
대답,92,84,OTHER,대답
이놈,92,91,OTHER,이놈
핏더사이즈,92,89,,핏더사이즈
손해,92,78,OTHER,손해
뱅,92,85,OTHER,뱅
마디,92,89,OTHER,마디
상처,92,73,OTHER,상처
둥,92,83,OTHER,둥
우체국,92,75,OTHER,우체국
이직,92,75,OTHER,이직
택배비,92,81,OTHER,택배비
파스타,92,76,OTHER,파스타
ralphlauren,92,57,OTHER,ralphlauren
탑승,92,88,OTHER,탑승
자취,92,78,OTHER,자취
육군,92,65,OTHER,육군
max,92,77,OTHER,max
방사선사,92,92,OTHER,방사선사
dws,92,83,OTHER,dws
금강,92,82,OTHER,금강
월스와,92,80,,월스와
즐거움,91,88,OTHER,즐거움
차별,91,84,OTHER,차별
니즈,91,78,OTHER,니즈
솔직,91,86,OTHER,솔직
구현,91,82,OTHER,구현
변,91,84,OTHER,변
관광객,91,51,OTHER,관광객
키츠네,91,83,OTHER,키츠네
two,91,61,OTHER,two
일반인,91,82,OTHER,일반인
apple,91,87,OTHER,apple
졸,91,87,OTHER,졸
슈프림포스,91,88,,슈프림포스
찬스,91,83,OTHER,찬스
이동휘,91,77,OTHER,이동휘
옆모습,91,73,OTHER,옆모습
영접,91,82,OTHER,영접
광안리,91,71,OTHER,광안리
엘칸토,91,87,,엘칸토
셔켓,91,72,OTHER,셔켓
한편,91,81,OTHER,한편
처가,91,22,OTHER,처가
학기,91,79,OTHER,학기
골목,91,69,OTHER,골목
램스울,91,77,OTHER,램스울
호시스,91,91,OTHER,호시스
채무,91,19,OTHER,채무
히스토리,90,80,OTHER,히스토리
최신,90,64,OTHER,최신
north,90,60,OTHER,north
미묘,90,85,OTHER,미묘
액션,90,75,OTHER,액션
매수,90,85,OTHER,매수
쪽지,90,64,OTHER,쪽지
점검,90,44,OTHER,점검
팬티,90,77,OTHER,팬티
반성,90,82,OTHER,반성
똑똑,90,76,OTHER,똑똑
영수증,90,79,OTHER,영수증
직관,90,80,OTHER,직관
옆구리,90,85,OTHER,옆구리
봉투,90,79,OTHER,봉투
낭비,90,84,OTHER,낭비
선착,90,88,OTHER,선착
출,90,83,OTHER,출
패쪼,90,72,OTHER,패쪼
귀국,90,87,OTHER,귀국
소진,90,76,OTHER,소진
hd,90,68,OTHER,hd
real,90,57,OTHER,real
chino,90,54,OTHER,chino
흐앤므,90,74,OTHER,흐앤므
dsb,90,42,OTHER,dsb
재료,89,79,OTHER,재료
조직,89,69,OTHER,조직
아브라함,89,78,OTHER,아브라함
확대,89,76,OTHER,확대
ut,89,69,OTHER,ut
진지,89,89,OTHER,진지
right,89,79,OTHER,right
바느질,89,73,OTHER,바느질
요고,89,84,OTHER,요고
맥북,89,66,OTHER,맥북
보조,89,74,OTHER,보조
강원도,89,80,OTHER,강원도
혜자,89,86,OTHER,혜자
세금,89,78,OTHER,세금
이지부스트,89,80,OTHER,이지부스트
짬,89,83,OTHER,짬
deep,89,77,OTHER,deep
참가,89,61,OTHER,참가
마루,89,79,OTHER,마루
베니어,89,68,OTHER,베니어
교통,89,40,OTHER,교통
별점,89,72,OTHER,별점
플레이버리즘,89,87,OTHER,플레이버리즘
카타리나,89,70,OTHER,카타리나
아뜨리,89,84,OTHER,아뜨리
꼬르녹,89,72,OTHER,꼬르녹
뚝배기,89,89,OTHER,뚝배기
km,89,62,OTHER,km
life,88,63,OTHER,life
자사,88,63,OTHER,자사
big,88,56,OTHER,big
말랑,88,85,OTHER,말랑
파자마,88,78,OTHER,파자마
촘촘,88,79,OTHER,촘촘
준야 와타나베,88,70,OTHER,준야 와타나베
garcons,88,65,OTHER,garcons
즉시,88,82,OTHER,즉시
무트,88,86,OTHER,무트
용량,88,58,OTHER,용량
수리,88,64,OTHER,수리
수학여행,88,86,OTHER,수학여행
바깥쪽,88,85,OTHER,바깥쪽
스크래치,88,74,OTHER,스크래치
승리,88,80,OTHER,승리
모음집,88,79,OTHER,모음집
읍,88,66,OTHER,읍
만만,88,84,OTHER,만만
범죄,88,26,OTHER,범죄
워크샵,88,69,OTHER,워크샵
도서관,88,72,OTHER,도서관
외피,88,74,OTHER,외피
관람,88,67,OTHER,관람
기철,88,81,,기철
아레테,88,82,OTHER,아레테
sokonyun,88,88,OTHER,sokonyun
여수,88,58,OTHER,여수
폴스,88,71,OTHER,폴스
from,87,66,OTHER,from
카라비너,87,75,OTHER,카라비너
페이즐리,87,76,OTHER,페이즐리
셀렉트,87,68,OTHER,셀렉트
퇴근길,87,82,OTHER,퇴근길
캡슐,87,62,OTHER,캡슐
long,87,75,OTHER,long
릴리,87,81,OTHER,릴리
장착,87,84,OTHER,장착
포플린,87,74,OTHER,포플린
타탄,87,71,,타탄
쌍,87,79,OTHER,쌍
업데이트,87,80,OTHER,업데이트
출산,87,38,OTHER,출산
드랍,87,72,OTHER,드랍
안심,87,68,OTHER,안심
프레쉬,87,70,OTHER,프레쉬
화장품,87,62,OTHER,화장품
국물,87,76,OTHER,국물
배꼽,87,75,OTHER,배꼽
해피,87,84,OTHER,해피
백만,87,82,OTHER,백만
계,87,86,OTHER,계
오토바이,87,72,OTHER,오토바이
손등,87,80,OTHER,손등
목숨,87,31,OTHER,목숨
그날,87,81,OTHER,그날
멍,87,80,OTHER,멍
쇼브오프,87,87,,쇼브오프
피렌체아뜨리에,87,84,,피렌체아뜨리에
근접,87,71,OTHER,근접
오디너리핏츠,87,72,,오디너리핏츠
영국군,87,55,OTHER,영국군
다다이즘,86,80,OTHER,다다이즘
충족,86,81,OTHER,충족
핵심,86,72,OTHER,핵심
수분,86,66,OTHER,수분
out,86,77,OTHER,out
우울,86,84,OTHER,우울
dr,86,64,OTHER,dr
8볼,86,78,OTHER,8볼
사양,86,73,OTHER,사양
미카,86,80,OTHER,미카
blog.naver.com,86,86,OTHER,blog.naver.com
가위,86,79,OTHER,가위
두,86,86,OTHER,두
픽업,86,76,OTHER,픽업
공대,86,78,OTHER,공대
남방,86,82,OTHER,남방
adv,86,69,OTHER,adv
김치,86,72,OTHER,김치
최강,86,81,OTHER,최강
틈,86,82,OTHER,틈
스그,86,81,OTHER,스그
점원,86,64,OTHER,점원
로션,86,67,OTHER,로션
트임,86,75,OTHER,트임
분석,86,61,OTHER,분석
빽,86,85,OTHER,빽
ring,86,71,OTHER,ring
페프,86,69,,페프
성현,86,86,OTHER,성현
슈퍼스무스,86,58,OTHER,슈퍼스무스
홀랜드,86,42,OTHER,홀랜드
포크,85,67,OTHER,포크
espionage,85,56,OTHER,espionage
정원,85,55,OTHER,정원
winter,85,71,OTHER,winter
우승,85,65,OTHER,우승
자동차,85,68,OTHER,자동차
amomento,85,65,,amomento
부클,85,66,OTHER,부클
leon,85,63,OTHER,leon
스루,85,72,OTHER,스루
모터사이클,85,67,OTHER,모터사이클
재현,85,63,OTHER,재현
잭,85,69,OTHER,잭
사이클,85,67,OTHER,사이클
style,85,65,OTHER,style
마라톤,85,68,OTHER,마라톤
삼각,85,72,OTHER,삼각
자연광,85,79,OTHER,자연광
쉐기독,85,69,OTHER,쉐기독
바닷가,85,68,OTHER,바닷가
덕후,85,70,OTHER,덕후
다운로드,85,50,OTHER,다운로드
오른발,85,69,OTHER,오른발
충동구매,85,83,OTHER,충동구매
조카,85,72,OTHER,조카
침대,85,74,OTHER,침대
지게,85,82,OTHER,지게
레스토랑,85,39,OTHER,레스토랑
닥스,85,67,OTHER,닥스
타워,85,68,OTHER,타워
발렌티노,85,82,OTHER,발렌티노
계단,85,79,OTHER,계단
sony,85,79,,sony
최악,85,79,OTHER,최악
일기,85,79,OTHER,일기
주차장,85,71,OTHER,주차장
코메카지,85,49,,코메카지
업계,84,63,OTHER,업계
하이츠,84,62,OTHER,하이츠
필터,84,58,OTHER,필터
보더,84,69,OTHER,보더
가이드,84,70,OTHER,가이드
수단,84,57,,수단
노이즈,84,75,,노이즈
초년,84,77,OTHER,초년
바이오,84,39,OTHER,바이오
haruta,84,30,OTHER,haruta
만화,84,61,OTHER,만화
라임,84,73,OTHER,라임
etc,84,68,,etc
어마어마,84,83,OTHER,어마어마
구름,84,78,OTHER,구름
피그먼트,84,77,,피그먼트
삭,84,78,OTHER,삭
셈,84,79,OTHER,셈
에센스,84,77,OTHER,에센스
스팀,84,74,OTHER,스팀
북촌,84,69,OTHER,북촌
wh,84,80,OTHER,wh
행거,84,67,OTHER,행거
치료,84,65,OTHER,치료
원본,84,53,OTHER,원본
타스,84,61,OTHER,타스
여주,84,81,OTHER,여주
스페지,84,69,OTHER,스페지
본문,84,60,OTHER,본문
짱구대디,84,78,,짱구대디
캉골,84,83,,캉골
cwu,84,70,OTHER,cwu
프레리,84,74,,프레리
이우가마카라스,84,75,,이우가마카라스
파프롬왓,84,55,OTHER,파프롬왓
텐진,84,65,OTHER,텐진
변제,84,17,OTHER,변제
love,83,64,OTHER,love
가수,83,76,OTHER,가수
제도,83,40,OTHER,제도
아치,83,68,OTHER,아치
함정,83,83,OTHER,함정
루키,83,80,OTHER,루키
dore,83,61,OTHER,dore
테디,83,67,,테디
브레인,83,67,,브레인
칼하트,83,74,,칼하트
리미티드,83,69,,리미티드
더스티,83,71,OTHER,더스티
spao,83,65,OTHER,spao
따위,83,81,OTHER,따위
막막,83,82,OTHER,막막
이펙터,83,72,OTHER,이펙터
사유,83,61,OTHER,사유
멀쩡,83,80,OTHER,멀쩡
견,83,66,OTHER,견
수영,83,74,OTHER,수영
잡,83,79,OTHER,잡
투척,83,83,OTHER,투척
테라스,83,73,OTHER,테라스
투어리스트,83,62,OTHER,투어리스트
발마칸,83,79,,발마칸
새터,83,77,,새터
일명,83,77,OTHER,일명
베이글,83,66,OTHER,베이글
몽크,83,70,OTHER,몽크
하바티,83,64,OTHER,하바티
올 세인츠,83,58,,올 세인츠
로우로우,83,80,,로우로우
코닥,83,79,OTHER,코닥
ict,83,27,OTHER,ict
마티앤선즈,83,61,OTHER,마티앤선즈
월와뭅,83,67,,월와뭅
gucci,83,58,OTHER,gucci
태형,83,83,,태형
paul,82,71,,paul
경계,82,76,OTHER,경계
절제,82,77,OTHER,절제
식물,82,58,OTHER,식물
워싱감,82,74,OTHER,워싱감
우연,82,79,OTHER,우연
지지,82,50,OTHER,지지
프로그램,82,58,OTHER,프로그램
착각,82,80,OTHER,착각
seoul,82,61,,seoul
허프,82,76,,허프
차원,82,79,OTHER,차원
사각,82,70,OTHER,사각
녀,82,73,OTHER,녀
놀,82,77,OTHER,놀
난이도,82,69,OTHER,난이도
사촌,82,80,OTHER,사촌
글레이셔,82,69,OTHER,글레이셔
cj,82,55,OTHER,cj
답장,82,61,OTHER,답장
메이플,82,75,,메이플
머스타드,82,78,OTHER,머스타드
누리,82,80,OTHER,누리
카고바지,82,77,,카고바지
방어,82,63,OTHER,방어
취,82,75,OTHER,취
md,82,58,OTHER,md
블라인드,82,75,,블라인드
콩,82,66,,콩
트랜스,82,66,OTHER,트랜스
지적,82,77,,지적
라츠,82,78,,라츠
칼국수,82,56,OTHER,칼국수
유넥,82,60,,유넥
후보군,82,79,OTHER,후보군
논노드,82,76,,논노드
우메다,82,51,OTHER,우메다
어나더유스,82,71,,어나더유스
기빈스,82,55,OTHER,기빈스
요크,82,62,OTHER,요크
rrl.,82,15,OTHER,rrl
클레이,82,70,OTHER,클레이
